tokens;tags
['▁ад', 'рена', 'л'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁г', 'руш', 'фи'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['веган', '270г', 'ты'];['B-TYPE', 'B-VOLUME', 'O']
['Морсы', '200ml'];['B-TYPE', 'B-VOLUME']
['уа', '▁', 'й'];['B-BRAND', 'B-TYPE', 'I-TYPE']
['для', 'других', 'питомцев', '500Г'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['сдоба', '252г'];['B-TYPE', 'B-VOLUME']
['0.7', '%', 'тот', 'без', 'глютена'];['B-PERCENT', 'I-PERCENT', 'O', 'B-TYPE', 'I-TYPE']
['ШКОЛА', '18Мл'];['B-TYPE', 'B-VOLUME']
['дёшево', '240', 'Г', 'ДЕСЕРТЫ'];['O', 'B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁конф', 'е', 'ты', '▁клуб', 'ника', '▁со', '▁с', 'лив', 'ками'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁', 'реза', 'ные', '▁то', 'маты'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁', 'лап', 'ланд', 'ия'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['250Г', 'орехи'];['B-VOLUME', 'B-TYPE']
['▁фр', '▁сок'];['B-BRAND', 'B-TYPE']
['творог', '16.5%'];['B-TYPE', 'B-PERCENT']
['▁корм', '▁до', 'я', '▁кош', 'е'];['B-TYPE', 'O', 'O', 'O', 'O']
['▁s', 'pic', 'expert', '▁им', 'бир'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁я', 'блок', 'е'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁за', 'ку', 'ск'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['440', 'ml', 'энергетики'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['кукурузные', 'снеки', '150', 'г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['Молоко', '270', 'g'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['60', 'Г', 'solomka'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['vkus', '50', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁пу', 'рин'];['B-TYPE', 'I-TYPE']
['▁', 'лип', 'ец', 'кое'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['▁пом', 'ид', 'оры', '▁консерв', 'ирован', 'н'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁й', '▁л'];['B-TYPE', 'B-VOLUME']
['чистящие', 'средства', '400', 'Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁ляс', 'о'];['B-TYPE', 'I-TYPE']
['▁я', 'бл', 'ло', 'ки'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
"['uhod', 'za', ""polost'ju"", 'rta', '74г']";['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['мороженое', '3', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['▁би', 'г', '▁', 'лан', 'ч'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁метро', 'полис'];['B-BRAND', 'I-BRAND']
['170г', 'мёд'];['B-VOLUME', 'B-TYPE']
['▁печ', 'ань', 'е'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁о', 'кра', 'ина', '▁кол', 'бас'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁фил', 'ь', 'тры', ',', '▁ку', 'вши', 'н'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['лёд', '8.5', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['УХОД', 'ЗА', 'СОБОЙ', '1', 'g'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁', 'lotte', '▁сол', 'ом', 'ка'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['100', 'г', 'макароны'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['433', 'g', 'пряники'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['500', 'ml', 'kombo'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁кра', 'х', 'мал', '▁пище', 'вой'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁с', 'мор', 'дина'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['Только', 'В', 'Доставке', '13', '%'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-PERCENT', 'I-PERCENT']
['▁фла', 'миш'];['B-BRAND', 'I-BRAND']
['Пельмени', 'также', '430г'];['B-TYPE', 'O', 'B-VOLUME']
['ПРЕДМЕТЫ', 'ДЛЯ', 'УБОРКИ', '60', 'шт'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁бул', 'ка', '▁для', '▁хот', '▁до', 'га'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['онлайн', 'сухарики', '37г'];['O', 'B-TYPE', 'B-VOLUME']
['500г', 'пряники'];['B-VOLUME', 'B-TYPE']
['осень', 'в', 'сладостях', '83г'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['▁газ', 'иро', 'ака'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁без', 'лак', 'то', 'зе', 'ое'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', '▁БИ'];['B-TYPE', 'B-BRAND']
['▁', 'зе', 'льц', '.', '.'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['Соусы', '430', 'Мл'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['соломка', '40', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
"['стать', ""zalit'"", 'kipjatkom', '25г']";['O', 'B-TYPE', 'I-TYPE', 'B-VOLUME']
['Стирка', '350г'];['B-TYPE', 'B-VOLUME']
['▁15%', '▁smeta'];['B-PERCENT', 'B-TYPE']
['▁сахар', '▁kg'];['B-TYPE', 'B-VOLUME']
['Какао', '1.8г'];['B-TYPE', 'B-VOLUME']
['▁за', 'лив', 'нор'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁спа', 'ге', 'ти', 'и'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁городе', 'цкий', '▁бара', 'нк'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁', 'й', '▁', '1'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁', 'зеркал', 'о'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['Сыр', 'он', '45', '%'];['B-TYPE', 'O', 'B-PERCENT', 'I-PERCENT']
['▁хот', 'стер', 'ы'];['B-BRAND', 'I-BRAND', 'I-BRAND']
"[""pohrustet'"", 'pod', 'serial', '0.', '5', 'л']";['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME', 'I-VOLUME']
['▁ad', 'ren'];['B-BRAND', 'I-BRAND']
['пельмени', '700', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['выпечка', '400', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['вино', '1', 'л'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁свр', '▁тер', 'ты', 'й'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['вареники', 'в', '450г'];['B-TYPE', 'O', 'B-VOLUME']
['▁ба', 'тон', 'н'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁пиро', 'жан', 'ные'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁се', 'рыш', 'евски', 'й', '▁сне', 'ж'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['аксессуары', 'W00мл'];['B-TYPE', 'B-VOLUME']
['▁яйца', '▁0', '▁сорт'];['B-TYPE', 'O', 'O']
['▁каш', 'а', '▁быстро', 'го', '▁приготовлен', 'ия'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁конце', 'рва'];['B-TYPE', 'I-TYPE']
['▁кап', 'че', 'ности'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['рыба', '240Г'];['B-TYPE', 'B-VOLUME']
['предметы', 'для', 'уборки', '3', 'шт'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁', 'ю', 'б', 'к'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['e00г', 'драже'];['B-VOLUME', 'B-TYPE']
['▁кух', 'о', 'ная', '▁вы', 'тяж'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['школа', 'от', 'барни', '23', 'wГ'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁ще', 'тк'];['B-TYPE', 'I-TYPE']
['▁сыр', '▁', 'лом'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['aromaty', 'dlja', 'doma', '380', 'ml'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['500', 'g', 'БЕЗ', 'ЛАКТОЗЫ'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'I-TYPE']
['40г', 'аксессуары'];['B-VOLUME', 'B-TYPE']
['торты', '175Г'];['B-TYPE', 'B-VOLUME']
['вареники', '400', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁че', 'сно', 'к', '▁су', 'ше', 'ный'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['13%', 'это', 'ТОЛЬКО', 'В', 'ДОСТАВКЕ'];['B-PERCENT', 'O', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'СМЕ', '▁', 'комфорт', 'там', '▁3'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'O', 'B-PERCENT']
['весь', '250', 'г', 'торты'];['O', 'B-VOLUME', 'I-VOLUME', 'B-TYPE']
['лэтуаль', 'в', 'пятёрочке', 'w8', 'мл'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁пр', 'к', 'клад', 'ки'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'лук', 'ш'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁топ', 'ты', 'ш', 'к'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['сахар', '240', 'g'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁мл', 'зи', 'то'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['ryba', 'e60', 'Г', 'зачем'];['B-TYPE', 'B-VOLUME', 'I-VOLUME', 'O']
['▁', 'оль', 'шая', '▁ку', 'ж', 'к'];['O', 'O', 'O', 'O', 'O', 'O']
['ya', '▁', 'газ'];['B-BRAND', 'B-TYPE', 'I-TYPE']
['▁си', 'б', 'кол', 'басы'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['Каши', '195Г'];['B-TYPE', 'B-VOLUME']
['▁мор', 'ожен', 'ное', '▁lip', 'ecko', 'e'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁при', 'права', '▁для', '▁ша'];['B-TYPE', 'I-TYPE', 'O', 'O']
['▁гидро', 'фил', 'ьное'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['СОЛЕНЬЯ', '300', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁томе', 'ты'];['B-TYPE', 'I-TYPE']
['для', 'других', 'питомцев', '80г'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['предметы', 'для', 'уборки', '10л'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['▁в', 'ят', 'ич', '▁тебе'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'O']
['▁', 'марин', 'ова', 'нные', '▁по', 'ми', 'дор', 'ка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['▁па', 'ока', 'до'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['70', '%', 'мёд'];['B-PERCENT', 'I-PERCENT', 'B-TYPE']
['детское', 'питание', '270г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁натуральн', 'ый', '▁сок'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['▁акт', 'и', 'ь', 'мо'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['q40', 'г', 'сухарики'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁са', 'ь', 'ат'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['ДЕСЕРТЫ', '65g'];['B-TYPE', 'B-VOLUME']
['▁хлеб', '▁без', '▁дро'];['B-TYPE', 'O', 'O']
['▁бази', 'ли', 'е'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['4.5', '%', 'творог'];['B-PERCENT', 'I-PERCENT', 'B-TYPE']
['закуски', 'E00г'];['B-TYPE', 'B-VOLUME']
['3шт', 'хобби'];['B-VOLUME', 'B-TYPE']
['▁про', 'ток', 'ваш', 'ино'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['1.3%', 'веган'];['B-PERCENT', 'B-TYPE']
['К', '▁вода'];['B-BRAND', 'B-TYPE']
['▁пюре', '▁с', '▁черно'];['B-TYPE', 'O', 'O']
['лаваш', '460', 'g', 'были'];['B-TYPE', 'B-VOLUME', 'I-VOLUME', 'O']
['▁лав', 'ро'];['B-BRAND', 'I-BRAND']
['▁ман', 'ный'];['B-TYPE', 'I-TYPE']
['▁', 'паль', 'то', '▁stay', 'er'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['икра', '95г'];['B-TYPE', 'B-VOLUME']
['стать', 'ПАСТЫ', '320', 'мл'];['O', 'B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁бумаг', '▁каля', 'ка', '-', 'ма', 'ля'];['B-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['морепродукты', '170g'];['B-TYPE', 'B-VOLUME']
['▁курс', 'сан'];['B-TYPE', 'I-TYPE']
['жвачка', '15.6g'];['B-TYPE', 'B-VOLUME']
['▁а', 'во', 'ки', 'до'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁вода', '▁maj'];['B-TYPE', 'B-BRAND']
['▁ш', 'ну', 'рки'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁при', 'прав', 'ыч', '▁', 'жела', 'тин'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['перекусы', '190', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['супы', 'e20Г'];['B-TYPE', 'B-VOLUME']
['▁шар', 'ики', '▁для', '▁молока'];['B-TYPE', 'I-TYPE', 'O', 'O']
['▁сыр', 'ок', '▁твор', 'ож', 'ное'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁п', 'м', 'цца'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ав', 'ика', 'до'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁национал', 'ьный', '▁х', 'л'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['консервы', '314', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['йогурты', '19', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['▁кур', 'ица', '▁го', 'лень'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁от', 'вер', 'то'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁вода', '▁свято', '▁0.5'];['B-TYPE', 'B-BRAND', 'B-VOLUME']
['сыр', 'Q70', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁де', 'зо', 'дор', 'ант', '▁шар', 'иков', 'ый'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁una', 'g'];['B-BRAND', 'I-BRAND']
['▁на', 'г', 'ге', 'т', 'цы', '▁sad'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND']
['▁', 'аци', 'д'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁гор', 'о', 'шек', '▁ро', 'маш', 'кин'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['пельмени', '360', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁слав', 'мо'];['B-BRAND', 'I-BRAND']
['▁при', 'права', '▁для', '▁рыб', 'ы'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'B-TYPE', 'I-TYPE']
['▁ки', 'сло', 'моло', 'чка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'моло', 'ку', 'ши'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['сахар', '25г'];['B-TYPE', 'B-VOLUME']
['крупы', '1.5', 'Кг'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['твой', 'спортивное', 'питание', '25Г'];['O', 'B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁ск', 'мб', 'рия'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['detskaja', 'gigiena', '24г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁губ', 'ок', '▁prima', 'ni'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['Котлеты', '300г', 'без'];['B-TYPE', 'B-VOLUME', 'O']
['▁pa', 'clan', '▁по', 'рош'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['Пельмени', '420г'];['B-TYPE', 'B-VOLUME']
['▁аль', 'пен', '▁го', 'льд'];['B-BRAND', 'I-BRAND', 'B-BRAND', 'I-BRAND']
['▁ш', 'р', 'ко', 'лад'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['только', 'в', 'доставке', '300г', 'он'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'O']
['▁bor', 'j'];['B-BRAND', 'I-BRAND']
['▁горя', 'чая', '▁кру', 'жка'];['B-BRAND', 'I-BRAND', 'B-BRAND', 'I-BRAND']
['▁', 'корм', '▁3'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['МЁД', '375ml'];['B-TYPE', 'B-VOLUME']
['▁collo', 'nil', '▁очисти', 'тел'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['СПЕЦИИ', '150', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁72', '▁Масло'];['B-PERCENT', 'B-TYPE']
['творог', '20', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['▁ya', 'x', '▁су', 'ф', 'л'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁мо', 'ч', 'в', 'лка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['200', 'г', 'орехи'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['Для', 'Мытья', 'Посуды', '60', 'sht'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁кры', 'ло', '▁кур', 'и', 'ное'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁вр', 'миш', 'ель'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['250g', 'ВЕГАН'];['B-VOLUME', 'B-TYPE']
['▁', 'rb'];['O', 'O']
['20г', 'какао'];['B-VOLUME', 'B-TYPE']
['специи', '130g'];['B-TYPE', 'B-VOLUME']
['залить', 'кипятком', '102', 'г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁каш', 'а', '▁', 'пить', 'е', 'вая'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁черно', 'гоо', 'овка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁хур', 'м'];['B-TYPE', 'I-TYPE']
['без', 'глютена', '200Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁пи', 'роз', 'ж', 'ные'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['снова', 'в', 'школу', '3', '%'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-PERCENT', 'I-PERCENT']
['1', 'w5', 'г', 'паштеты'];['B-VOLUME', 'I-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁', 'Туалет', '▁8'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['49', 'Г', 'Леденцы'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁сме', 'тина'];['B-TYPE', 'I-TYPE']
['▁сыр', '▁плав', 'лен', 'ны'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁при', 'права', '▁л', 'для', '▁плов', 'а'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁ци', 'кор', 'ый'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['для', 'котиков', '75', 'Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['для', 'котиков', '85', 'Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁шоколад', 'ное', '▁мас'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['сухари', 'всё-таки', '200г'];['B-TYPE', 'O', 'B-VOLUME']
['▁мен', 'тол'];['B-TYPE', 'I-TYPE']
['холодный', 'чай', '0.5л'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['Закуски', '50', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁г', 'со', 'лень', 'я'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'row', 'enta', '▁фе'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE']
['вода', '500мл'];['B-TYPE', 'B-VOLUME']
['▁й', 'о', 'гурт', '▁', 'пить', 'евой', '▁фр', 'уа', 'те'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['для', 'котиков', '75g'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['крекеры', 'только', 'r00', 'Г'];['B-TYPE', 'O', 'B-VOLUME', 'I-VOLUME']
['Основные', 'Блюда', '500g'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁', 'ром', '▁лад', 'ог'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁для', '▁м', 'в', 'ть', 'я', '▁посуд', 'ы'];['O', 'O', 'O', 'O', 'O', 'O', 'O']
['похрустеть', 'под', 'сериал', '60g'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['сырные', 'снеки', '40%'];['B-TYPE', 'I-TYPE', 'B-PERCENT']
['144', 'Г', 'выгодно'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['kg', '▁корм'];['B-VOLUME', 'B-TYPE']
['▁мини', '▁баг', 'е'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['лэтуаль', 'в', 'пятёрочке', 'R50', 'мл'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁', 'лк', 'п', 'ша'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['42%', 'хочу', 'соусы'];['B-PERCENT', 'O', 'B-TYPE']
['67%', 'же', 'соусы'];['B-PERCENT', 'O', 'B-TYPE']
['mjaso', '260г'];['B-TYPE', 'B-VOLUME']
['▁с', 'доб', 'а', '▁коло', 'мен', 'ско'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁в', 'аф', 'ли', '▁класс', 'ически'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['225Г', 'выпечка'];['B-VOLUME', 'B-TYPE']
['▁славян', 'ский', '▁ба'];['B-BRAND', 'I-BRAND', 'B-TYPE']
['▁с', 'нс', 'нок'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['орехи', '150г'];['B-TYPE', 'B-VOLUME']
['Кофе', '100%'];['B-TYPE', 'B-PERCENT']
['▁готова', 'я', '▁кулинар'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['200МЛ', 'крупы'];['B-VOLUME', 'B-TYPE']
['▁я', 'бро', 'ки'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['молоко', '487', 'мл'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁', 'моло', 'по'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁су', 'лугун', 'и', '▁кир', 'жа', 'ч', 'ски'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['чипсы', '185Г'];['B-TYPE', 'B-VOLUME']
['▁мини', 'рал'];['B-TYPE', 'I-TYPE']
['72%', 'Яйцо'];['B-PERCENT', 'B-TYPE']
['▁стек', 'ло', 'мо'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['190г', 'овощи'];['B-VOLUME', 'B-TYPE']
['hlebtsy', '125', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁ш', 'фа', 'ран'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['2.9%', 'мороженое'];['B-PERCENT', 'B-TYPE']
['▁таба'];['B-TYPE']
['▁корм', '▁', 'мок', 'рый'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁молоко', '▁отбор', 'ное'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['▁bag', 'er'];['B-BRAND', 'I-BRAND']
['▁О', '▁'];['B-BRAND', 'B-TYPE']
['▁', 'КОРМ', '▁cha', 'мой', '▁', '3'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'O', 'B-VOLUME', 'I-VOLUME']
['▁банан', 'ан'];['B-TYPE', 'I-TYPE']
['▁хлеб', '▁цель', 'но', 'зер', 'н', 'овой'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁кв', 'рт', 'оф', 'ель'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['без', 'лактозы', '600г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁ман', 'дар', 'ины', '▁в', '▁се'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O']
