tokens;tags
['▁УТРЕ', 'ННЕ', 'Е'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ци', 'пле', 'но'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['сахар', '1кг'];['B-TYPE', 'B-VOLUME']
['▁ам', 'с', 'н'];['O', 'O', 'O']
['▁цель', 'но', '▁зерно', 'вая', '▁му', 'ка'];['O', 'O', 'B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁кур', '▁Ох'];['B-TYPE', 'B-TYPE']
['▁', 'ку', 'вши', 'ны,', '▁граф', 'ин'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁па', 'сер', 'изован', 'а'];['O', 'O', 'O', 'O']
['▁Бас', 'Ати'];['B-TYPE', 'I-TYPE']
['▁е', 'лень'];['B-TYPE', 'I-TYPE']
['▁ка', 'тык', '▁роста', 'гро', 'экс', 'по'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['▁Се', 'Лат'];['B-TYPE', 'I-TYPE']
['▁', 'яй', 'х', 'ца'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁сыр', 'о', 'коп', 'чен', 'ное'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁хлеб', 'ные'];['B-TYPE', 'I-TYPE']
['▁бар', 'хат', 'цы'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁БАГ', 'ЕТ', '▁с', '▁че', 'с', 'н'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁бул', 'е', 'а', '▁для', '▁', 'гам', 'бург', 'ер'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O', 'O']
['▁chi', 'ka', 'lab'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁ma', 'cco', 'fe'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁г', 'ольф', 'ы', '▁Sisi'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND']
['▁м', 'англ'];['B-TYPE', 'I-TYPE']
['▁дра', 'ж', 'ё'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'del8cado', 's'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁картоф', 'оль'];['B-TYPE', 'I-TYPE']
['▁', 'средство', '▁для'];['B-TYPE', 'I-TYPE', 'O']
['▁больше', 'мя', 'сов', '▁СЫР', 'О', 'КОП', 'ЧЕНО', 'Е'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['Q00Г', 'сыр'];['B-VOLUME', 'B-TYPE']
['▁', 'Ек', 'Фи', 'Р'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁Сы', 'Вор', 'О', 'Ика'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁гра', 'чне', 'вы', 'е'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁у', 'кс', 'ус', '▁', 'Fotani', 'ca'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁Сыр', '▁', 'Полу', 'Т', 'В'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'крэ', 'кер'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'ТОМ', 'ОТ', 'НАЯ'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁влажн', 'ый', '▁У', 'ОР', 'М', '▁для', '▁собак'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O']
['▁фр', 'у', 'та', 'ня', 'ня'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁tu', 'ratti'];['B-BRAND', 'I-BRAND']
['500мл', 'вода'];['B-VOLUME', 'B-TYPE']
['▁от', 'бе', 'ва', 'тель'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'яй', 'й', 'а'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁П', 'Й', 'О', 'Нез'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁Плав', 'Лен', 'Ный', '▁сыр', '▁с', 'ливо', 'чный'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁под', 'сол', 'н', 'ично', 'е'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁т', 'вл', 'рож', 'ок'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁z', 'кор', 'ю', 'шка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁Круп', 'Ско', 'Ц'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁проте', 'йн', 'овый'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ПАМ', 'ПЕН', 'СЫ'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁сыр', 'ких'];['B-TYPE', 'I-TYPE']
['▁', 'льня', 'ное', '▁', 'СЕ', 'МЯ'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁arco', 'pal', '▁салат', 'ни'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['20шт', 'салфетки'];['B-VOLUME', 'B-TYPE']
['▁рол', 'л', '▁с', '▁ими'];['B-TYPE', 'I-TYPE', 'O', 'O']
['▁о', 'гур', 'ца', 'ы'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁кофе', '▁в', '▁п'];['B-TYPE', 'O', 'O']
['▁пиро', 'же', 'ные', '1'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'Селян', 'Овка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁же', 'вач', 'к', 'п'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁б', 'лин', 'чик', '▁ми', 'рита'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁мед', 'ве'];['B-TYPE', 'I-TYPE']
['▁', 'марин', 'ован', 'ная', '▁боя', 'ри'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁КУР', 'ИЦА', '▁го', 'лень'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['72шт', 'салфетки', 'kid'];['B-VOLUME', 'B-TYPE', 'B-BRAND']
['▁', 'Бел', 'Ое', '▁ПЛОД', 'ОВ'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁', 'Гре', 'Нки', '▁', 'шту', 'рва'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁суп', '7'];['B-TYPE', 'I-TYPE']
['▁', 'рож', 'хи'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'Крэ', 'Кер'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁п', 'к', 'сти', 'ла'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁Витамин', '▁C'];['B-TYPE', 'B-TYPE']
['▁кол', 'баса'];['B-TYPE', 'I-TYPE']
['▁clip', 'studio', '▁блок', 'но', 'ты'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁земля', '▁для', '▁цветов'];['B-TYPE', 'O', 'O']
['800г', 'пельмени'];['B-VOLUME', 'B-TYPE']
['▁д', 'лук'];['B-TYPE', 'I-TYPE']
['▁', 'Як', 'Ши', 'Но'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁о', 'вся', 'ное', '▁молоко'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE']
['▁Сыр', 'Ов', 'Я', 'Ле', 'Ные', '▁', 'черк', 'из', 'овский'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['▁', 'о', 'гур', 'цы', 'у'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁микро', 'зелен'];['B-TYPE', 'I-TYPE']
['▁', 'лап', 'га'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁global', '▁village', '▁ви', 'шня'];['O', 'O', 'B-TYPE', 'I-TYPE']
['▁ка', 'стр', 'ю', 'ли', '▁liber', 'haus'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁', 'жи', 'д', 'кле'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁Сен', 'Лв', 'Ич'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁Минерал', 'Ьная', 'Р'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'клет', 'ча'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁було', 'чно', 'э'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁север', '▁э', 'кле', 'ры'];['B-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁МУЛЬТИ', 'ВАР', 'КИ', '▁Vite'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND']
['▁рыб', 'ные', '▁кот', 'лет', 'ы'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['масло', '1I0г'];['B-TYPE', 'B-VOLUME']
['▁ви', 'шня', '▁замор', 'ожен', 'ная'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'сэн', 'г', 'ви', 'ч'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁спи', 'чки', '▁фен', 'и'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁', 'Сель', 'Дь', '▁Средне', 'Со', 'Лен'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁помил', 'ов'];['B-TYPE', 'I-TYPE']
['▁бра', 'ун', 'ш', 'вей', 'ская'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁са', 'по', 'ги'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'вари', 'ники'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁зам', 'орон', 'ны'];['O', 'O', 'O']
['▁Пя', 'Тер', 'Очка', '▁книги'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE']
['1.', '8Г', 'чай'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁ПОД', 'СОЛ', 'НЕ', 'ЧНО', 'Е', '▁масло', '▁крас', 'ная', '▁цена'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'B-BRAND', 'I-BRAND', 'B-BRAND']
['Бзмж', 'творог'];['B-BRAND', 'B-TYPE']
['▁п', 'ше', 'но', '▁в', '▁пакет', 'и', 'ках'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁вет', 'чина', '▁папа', '▁может'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'B-BRAND']
['▁рыб', 'а', '▁коп', 'че', 'ная'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁nesto', 'gr', 'n'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁на', 'пит', 'ок', '▁', 'san', 'tal'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁А', 'ПЕД', 'Ь', 'СИ', 'НЫ'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁ко', 'кос', 'овая', '▁стру', 'жка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁блуз', 'а', '▁Y'];['B-TYPE', 'I-TYPE', 'B-BRAND']
['▁фр', 'ико', 'дели', 'ки'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁кол', 'баса', '▁сп', 'к', '▁кон', 'ья', 'чная'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁десерт', '▁твор', 'ож', 'ный'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁лаз', 'ан', 'ля'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁гре', 'бе', 'шо'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁по', 'кра', 'о', '▁пле', 'д'];['O', 'O', 'O', 'O', 'O']
['▁Золото', 'Й', '▁Ключ', 'Ик'];['B-BRAND', 'I-BRAND', 'B-BRAND', 'I-BRAND']
['▁голуб', 'цы'];['B-TYPE', 'I-TYPE']
['▁поро', 'шок', '▁', 'гель'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['Borges', 'масло'];['B-BRAND', 'B-TYPE']
['Bucheron', 'шоколад'];['B-BRAND', 'B-TYPE']
['50.5%', 'майонез'];['B-PERCENT', 'B-TYPE']
['▁мор', 'ков', 'к', 'п'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁сви', 'нина', '▁', 'мя', 'со'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁jardin'];['B-BRAND']
['▁', 'ГОВ'];['B-TYPE', 'I-TYPE']
['▁зат', 'нки'];['O', 'O']
['▁чай', '▁крас', 'ная', '▁цена'];['B-TYPE', 'B-BRAND', 'I-BRAND', 'B-BRAND']
['▁', 'при', 'права', '▁для', '▁горя', 'чего'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O']
['▁молод', 'ё', 'ж', 'ная'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁п', 'ше', 'нув'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁KULT', 'L'];['B-BRAND', 'I-BRAND']
['▁й', 'о', 'гурт', '▁з', 'олот', 'ый', '▁', 'лу', 'га'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁кот', 'лет', 'ф'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁мафи', 'н', 'ны'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁Ван', 'Или', '▁пар', 'фэ'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁иде', 'ка', '▁о'];['O', 'O', 'O']
['▁bi', 'bo', '▁нож'];['B-BRAND', 'I-BRAND', 'B-TYPE']
['▁марш', 'мел', 'лу'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ве', 'у', 'сно', 'те', 'ево'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁бумаг', 'а', '▁пода', 'роч', 'ная'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['itlf', 'Масло'];['B-BRAND', 'B-TYPE']
['▁мульти', 'ф', 'рук', 'т', '▁с', '▁мя', 'кот', 'ью'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁перифер', 'ий', 'ные', '▁устройства'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE']
['▁', 'сэн', 'ви', 'ч'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁х', 'бо', 'оль', 'ый'];['O', 'O', 'O', 'O']
['▁salt', 'let'];['B-BRAND', 'I-BRAND']
['▁кофе', '▁араб', 'ика'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['▁диета'];['B-TYPE']
['▁ча', 'шек', '▁typ', 'ho', 'on'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁заб', 'ная'];['B-TYPE', 'I-TYPE']
['▁су', 'хар', 'ики', '▁Три', '▁сем', 'ёр', 'ки'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁конф', 'е', 'ты', '▁Су', 'Ф', 'Ле'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁са', 'ке'];['B-TYPE', 'I-TYPE']
['▁п', 'резерв', 'атив', 'ов'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁кам', 'ба', 'лоо', 'бна', 'з', 'ные'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁кос', 'ме', 'тички', '▁prima'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND']
['▁мы', 'ло', '▁', 'дл', '▁рук'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O']
['▁су', 'шо', 'ная'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁art', 'fru', 'it', '▁голуб', 'ика'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁салат', '▁', 'чука'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['Чай', 'Immune'];['B-TYPE', 'B-BRAND']
['▁суп', 'чи'];['B-TYPE', 'I-TYPE']
['▁', 'паль', 'мени'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁сок', '▁я', 'блок'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['▁кап', 'су', 'ыл'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁од', 'а'];['B-TYPE', 'I-TYPE']
['▁ана', 'ком'];['B-BRAND', 'I-BRAND']
['▁che', 'rki', 'zo', 'vo', '▁сыр', 'о', 'коп', 'чен'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁труб', 'очки', '▁со', '▁вкус', 'ом'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O']
['▁oo'];['O']
['▁конф', 'ет', 'ыз'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁premi', 'al', '▁диск', 'и'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁', 'фри', 'тю', 'нца'];['O', 'O', 'O', 'O']
['масло', '1T0Г', 'Бзмж'];['B-TYPE', 'B-VOLUME', 'B-BRAND']
['МАСЛО', 'gorges', 'y00мл'];['B-TYPE', 'B-BRAND', 'B-VOLUME']
['▁', 'смет', 'нав'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁е', 'же', 'дне', 'вка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁твор', 'об', 'ушки', 'н'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁свр', 'нина'];['B-TYPE', 'I-TYPE']
['▁', 'пив', 'ной', '▁не', 'фи', 'ль', 'т', 'рова', 'нный'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁СИ', 'ГАР', 'Ы'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁кол', 'гот', '.', '▁inca', 'nto'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁короб', 'ка', '▁конф', 'ет'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁чист', 'я', 'щее', '▁для', '▁уни', 'та', 'за'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁тор', 'та', '▁s'];['B-TYPE', 'I-TYPE', 'B-BRAND']
['▁твор', 'рж'];['B-TYPE', 'I-TYPE']
['▁а', 'нчо', 'у'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['e00г', 'соль'];['B-VOLUME', 'B-TYPE']
['▁ку', 'ско', 'вой', '▁ми', 'стра'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁m', '&', 'ms', '▁дра', 'же'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁се', 'мена', '▁Natur', 'Food'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁дро', 'ж', 'жев'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁fris', 'o', '▁недалеко'];['B-BRAND', 'I-BRAND', 'O']
['akgar', 'чай'];['B-BRAND', 'B-TYPE']
['▁було', 'чные'];['B-TYPE', 'I-TYPE']
['▁На', 'Пит', 'Ок', '▁газ', 'ирован', 'ный'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁о', 'город', 'ников', '▁у', 'кс'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁при', 'прав'];['B-TYPE', 'I-TYPE']
['▁м', 'юм', 'ли'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁пла', 'спи', 'лин'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁le', 'amon'];['B-BRAND', 'I-BRAND']
['▁Ци', 'Кор', 'Й'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'СЫР', 'О', 'КОП', 'ЧЕ', 'НЫЙ', '▁кол', 'баса'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁го', 'ко', 'лад'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁бу', 'бли'];['B-TYPE', 'I-TYPE']
['▁вер', 'миш', 'ели'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁гидро', 'фил', 'ьное'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁под', 'у', 'шек', '▁марк', 'е'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁кос', 'ме', 'тички', '▁liber', 'haus'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁ori', '▁го', 'ль'];['B-BRAND', 'B-TYPE', 'I-TYPE']
['▁во', 'ло', 'год', 'ское'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND']
['▁корм', '▁кош', 'кам', '▁сухо', 'й'];['B-TYPE', 'O', 'O', 'O', 'O']
['▁пюре', '▁детско', 'е', '▁овощ', 'и'];['B-TYPE', 'O', 'O', 'O', 'O']
['▁орех', 'и', '▁в', '▁пан', 'иров', 'ке'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁Макар', 'Оны', '▁', 'бан', 'тик'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁хай', 'нц'];['B-BRAND', 'I-BRAND']
['▁СМЕ', 'СЬ', '▁на', '▁комп', 'от'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O']
['▁со', 'лен', '▁glob', 'u'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['кофе', 'Verl#'];['B-TYPE', 'B-BRAND']
['▁пиро', 'жо', 'не'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁фар', 'ш', 'ф'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'чел', 'ны', '-', 'х', 'леб', '▁хлеб'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE']
['▁бак', 'але', 'я'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['soj', 'вкус', '50г'];['B-BRAND', 'B-TYPE', 'B-VOLUME']
['▁', 'mix', '▁Bar'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['▁КОТ', 'ЛЕТ', 'Ы', '▁с', '▁вет', 'чи', 'ной'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁слабо', 'со', 'лё', 'ная'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁сахар', '▁тро', 'ст'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['▁ми', 'лава', '▁пу', 'дин'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁МИНЕРАЛ', 'К', 'КА'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁пр', '!', 'ст', '▁ви', 'шня'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁бел', 'ая', '▁фа', 'соль'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁обез', 'жир', 'енный', '▁твор', 'ог'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁', 'национал', 'ь', '▁ку', 'ск'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['▁корм', '▁влажн', 'ый', '▁ше', 'ба'];['B-TYPE', 'B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁cosmo', 's', '▁у', 'длин', 'ител'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁кофе', '▁ja', 'rdi'];['B-TYPE', 'B-BRAND', 'I-BRAND']
['TTATTORIA', 'макароны'];['B-BRAND', 'B-TYPE']
['▁глу', 'хар', 'я'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁со', 'гур', 'ец'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ох', 'лаж', 'ден', 'ная', '▁vi'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND']
['▁му', 'ка', '▁про', 'чая'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁ni', 'ff'];['O', 'O']
['▁', 'гель', '▁', 'Пят', 'Нов', 'Ы', 'Водите'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['Garni#r', 'Шоколад'];['B-BRAND', 'B-TYPE']
['▁we', 'da'];['O', 'O']
['▁', 'язы', 'чок'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁раст', 'ительные'];['B-TYPE', 'I-TYPE']
['▁сте', 'пле', 'ры', '▁spons', 'o'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁карт', 'очка'];['B-TYPE', 'I-TYPE']
['▁ди', 'фф', 'у', 'зор', '▁le', 'fa'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁', 'ке', 'фи', 'р', 'ны'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁сухо', 'ф', 'рук', 'т'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
